Total Line is 161
空行数据： 12
反应时小于 250ms 的数据：12
错误回答数据：7
使用的数据： 148
使用的数据中，两个标准差过滤后剔除的数据个数为： 4
ACC： 0.95625
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 898.56 ms, SD is 76.18644155984067 ms
For LEFT_EARLY: 821.2222222222222 ms, SD is 49.78253361968203 ms
For RIGHT_LATE: 882.8448275862069 ms, SD is 60.36985471857359 ms
For RIGHT_EARLY: 873.1111111111111 ms, SD is 87.96716559161277 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
30, 2012533744873, 2013414164213, 0, 880, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2015194744873, 2016050107173, 0, 855, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2017988744873, 2018937241617, 0, 948, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
30, 2020903744873, 0, 0, 0, 20, -1, 0, -1, 0, NONE, 0, 0, 1, 0
30, 2024893744873, 2025836832710, 0, 943, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2027640744873, 2028597764566, 0, 957, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2030583744873, 2031481923790, 0, 898, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2033487744873, 2034245040597, 0, 757, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2036131744873, 2037004548588, 0, 872, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2038969744873, 2039890597084, 0, 920, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 2041777744873, 2042652034282, 0, 874, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2044594744873, 2045537904347, 0, 943, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
30, 2047305744873, 2048174522120, 0, 868, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2049992744873, 2050935581464, 0, 942, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 2052737744873, 2053571513928, 0, 833, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2055338744873, 2056332027483, 0, 993, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
30, 2058339744873, 2059090913140, 0, 751, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2060964744873, 2061728281758, 0, 763, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2063548744873, 2064361230811, 0, 812, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
30, 2066308744873, 2067120533747, 0, 811, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
30, 2069011744873, 2069882997245, 0, 871, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
30, 2071653744873, 2072638369061, 0, 984, 20, 28, 1, 1, 0, ORDER, 0, 0, 0, 1
30, 2074545744873, 2075397780540, 0, 852, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
