Total Line is 161
空行数据： 2
反应时小于 250ms 的数据：2
错误回答数据：0
使用的数据： 158
使用的数据中，两个标准差过滤后剔除的数据个数为： 11
ACC： 1.0
检测到本实验为 ORDER CHECK_BY
For LEFT_LATE: 911.6727272727272 ms, SD is 105.72361846665814 ms
For LEFT_EARLY: 879.4 ms, SD is 80.120567042164 ms
For RIGHT_LATE: 942.6851851851852 ms, SD is 81.00356947040169 ms
For RIGHT_EARLY: 942.7222222222222 ms, SD is 72.90590676913679 ms



ID, SHOW_TIME, ACTION_TIME, SHOW_TIME_MS, DURATION_TIME_MS,STAND_SIZE, ACTION_SIZE, SIZE_IS_BIG, ACTION_ORDER, STI_IS_LEFT,CHECK_BY, ANSWER, ORDER_IS_LATE, STAND_ANSWER, CORRECT
35, 10766273114283, 10767137478569, 0, 864, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10769038114283, 10770147729277, 0, 1109, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10772034114283, 10772908239759, 0, 874, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10774727114283, 10775917762917, 0, 1190, 20, 20, 0, 0, 1, ORDER, 0, 0, 0, 1
35, 10777861114283, 10778804527442, 0, 943, 20, 80, 1, 4, 0, ORDER, 1, 1, 1, 1
35, 10780587114283, 10781814901797, 0, 1227, 20, 56, 1, 3, 1, ORDER, 1, 1, 1, 1
35, 10783633114283, 10784448334688, 0, 815, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10786440114283, 10787460335916, 0, 1020, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
35, 10789343114283, 10790091516273, 0, 748, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10791871114283, 10792724117680, 0, 853, 20, 80, 1, 4, 1, ORDER, 1, 1, 1, 1
35, 10794590114283, 10795609452451, 0, 1019, 20, 28, 1, 1, 1, ORDER, 0, 0, 0, 1
35, 10797426114283, 10798620134517, 0, 1194, 20, 56, 1, 3, 0, ORDER, 1, 1, 1, 1
35, 10800585114283, 10801628226129, 0, 1043, 20, 20, 0, 0, 0, ORDER, 0, 0, 0, 1
